symbol,date,close,open,high,low,volume,adjclose
^GSPC,1942-03-27,8.050000190734863,8.050000190734863,8.050000190734863,8.050000190734863,0,8.050000190734863
^GSPC,1942-03-30,8.0600004196167,8.0600004196167,8.0600004196167,8.0600004196167,0,8.0600004196167
^GSPC,1942-03-31,8.010000228881836,8.010000228881836,8.010000228881836,8.010000228881836,0,8.010000228881836
^GSPC,1942-04-01,8.050000190734863,8.050000190734863,8.050000190734863,8.050000190734863,0,8.050000190734863
^GSPC,1942-04-02,8.109999656677246,8.109999656677246,8.109999656677246,8.109999656677246,0,8.109999656677246
^GSPC,1942-04-06,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,0,8.199999809265137
^GSPC,1942-04-07,8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
^GSPC,1942-04-08,8.119999885559082,8.119999885559082,8.119999885559082,8.119999885559082,0,8.119999885559082
^GSPC,1942-04-09,7.989999771118164,7.989999771118164,7.989999771118164,7.989999771118164,0,7.989999771118164
^GSPC,1942-04-10,7.980000019073486,7.980000019073486,7.980000019073486,7.980000019073486,0,7.980000019073486
^GSPC,1942-04-13,7.960000038146973,7.960000038146973,7.960000038146973,7.960000038146973,0,7.960000038146973
^GSPC,1942-04-14,7.829999923706055,7.829999923706055,7.829999923706055,7.829999923706055,0,7.829999923706055
^GSPC,1942-04-15,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,0,7.809999942779541
^GSPC,1942-04-16,7.820000171661377,7.820000171661377,7.820000171661377,7.820000171661377,0,7.820000171661377
^GSPC,1942-04-17,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0,7.699999809265137
^GSPC,1942-04-20,7.789999961853027,7.789999961853027,7.789999961853027,7.789999961853027,0,7.789999961853027
^GSPC,1942-04-21,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,0,7.809999942779541
^GSPC,1942-04-22,7.789999961853027,7.789999961853027,7.789999961853027,7.789999961853027,0,7.789999961853027
^GSPC,1942-04-23,7.590000152587891,7.590000152587891,7.590000152587891,7.590000152587891,0,7.590000152587891
^GSPC,1942-04-24,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,0,7.550000190734863
^GSPC,1942-04-27,7.539999961853027,7.539999961853027,7.539999961853027,7.539999961853027,0,7.539999961853027
^GSPC,1942-04-28,7.46999979019165,7.46999979019165,7.46999979019165,7.46999979019165,0,7.46999979019165
^GSPC,1942-04-29,7.610000133514404,7.610000133514404,7.610000133514404,7.610000133514404,0,7.610000133514404
^GSPC,1942-04-30,7.659999847412109,7.659999847412109,7.659999847412109,7.659999847412109,0,7.659999847412109
^GSPC,1942-05-01,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,0,7.710000038146973
^GSPC,1942-05-04,7.769999980926514,7.769999980926514,7.769999980926514,7.769999980926514,0,7.769999980926514
^GSPC,1942-05-05,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0,7.800000190734863
^GSPC,1942-05-06,7.789999961853027,7.789999961853027,7.789999961853027,7.789999961853027,0,7.789999961853027
^GSPC,1942-05-07,7.889999866485596,7.889999866485596,7.889999866485596,7.889999866485596,0,7.889999866485596
^GSPC,1942-05-08,7.889999866485596,7.889999866485596,7.889999866485596,7.889999866485596,0,7.889999866485596
^GSPC,1942-05-11,8.0,8.0,8.0,8.0,0,8.0
^GSPC,1942-05-12,7.940000057220459,7.940000057220459,7.940000057220459,7.940000057220459,0,7.940000057220459
^GSPC,1942-05-13,7.809999942779541,7.809999942779541,7.809999942779541,7.809999942779541,0,7.809999942779541
^GSPC,1942-05-14,7.789999961853027,7.789999961853027,7.789999961853027,7.789999961853027,0,7.789999961853027
^GSPC,1942-05-15,7.880000114440918,7.880000114440918,7.880000114440918,7.880000114440918,0,7.880000114440918
^GSPC,1942-05-18,7.940000057220459,7.940000057220459,7.940000057220459,7.940000057220459,0,7.940000057220459
^GSPC,1942-05-19,7.909999847412109,7.909999847412109,7.909999847412109,7.909999847412109,0,7.909999847412109
^GSPC,1942-05-20,7.889999866485596,7.889999866485596,7.889999866485596,7.889999866485596,0,7.889999866485596
^GSPC,1942-05-21,8.020000457763672,8.020000457763672,8.020000457763672,8.020000457763672,0,8.020000457763672
^GSPC,1942-05-22,8.010000228881836,8.010000228881836,8.010000228881836,8.010000228881836,0,8.010000228881836
^GSPC,1942-05-25,7.980000019073486,7.980000019073486,7.980000019073486,7.980000019073486,0,7.980000019073486
^GSPC,1942-05-26,8.0,8.0,8.0,8.0,0,8.0
^GSPC,1942-05-27,8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
^GSPC,1942-05-28,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,0,8.180000305175781
^GSPC,1942-05-29,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,0,8.149999618530273
^GSPC,1942-06-01,8.1899995803833,8.1899995803833,8.1899995803833,8.1899995803833,0,8.1899995803833
^GSPC,1942-06-02,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,0,8.180000305175781
^GSPC,1942-06-03,8.239999771118164,8.239999771118164,8.239999771118164,8.239999771118164,0,8.239999771118164
^GSPC,1942-06-04,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,0,8.350000381469727
^GSPC,1942-06-05,8.369999885559082,8.369999885559082,8.369999885559082,8.369999885559082,0,8.369999885559082
^GSPC,1942-06-08,8.470000267028809,8.470000267028809,8.470000267028809,8.470000267028809,0,8.470000267028809
^GSPC,1942-06-09,8.390000343322754,8.390000343322754,8.390000343322754,8.390000343322754,0,8.390000343322754
^GSPC,1942-06-10,8.34000015258789,8.34000015258789,8.34000015258789,8.34000015258789,0,8.34000015258789
^GSPC,1942-06-11,8.369999885559082,8.369999885559082,8.369999885559082,8.369999885559082,0,8.369999885559082
^GSPC,1942-06-12,8.319999694824219,8.319999694824219,8.319999694824219,8.319999694824219,0,8.319999694824219
^GSPC,1942-06-15,8.380000114440918,8.380000114440918,8.380000114440918,8.380000114440918,0,8.380000114440918
^GSPC,1942-06-16,8.390000343322754,8.390000343322754,8.390000343322754,8.390000343322754,0,8.390000343322754
^GSPC,1942-06-17,8.529999732971191,8.529999732971191,8.529999732971191,8.529999732971191,0,8.529999732971191
^GSPC,1942-06-18,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,0,8.489999771118164
^GSPC,1942-06-19,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,8.399999618530273
^GSPC,1942-06-22,8.25,8.25,8.25,8.25,0,8.25
^GSPC,1942-06-23,8.25,8.25,8.25,8.25,0,8.25
^GSPC,1942-06-24,8.210000038146973,8.210000038146973,8.210000038146973,8.210000038146973,0,8.210000038146973
^GSPC,1942-06-25,8.220000267028809,8.220000267028809,8.220000267028809,8.220000267028809,0,8.220000267028809
^GSPC,1942-06-26,8.229999542236328,8.229999542236328,8.229999542236328,8.229999542236328,0,8.229999542236328
^GSPC,1942-06-29,8.279999732971191,8.279999732971191,8.279999732971191,8.279999732971191,0,8.279999732971191
^GSPC,1942-06-30,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0,8.300000190734863
^GSPC,1942-07-01,8.229999542236328,8.229999542236328,8.229999542236328,8.229999542236328,0,8.229999542236328
^GSPC,1942-07-02,8.359999656677246,8.359999656677246,8.359999656677246,8.359999656677246,0,8.359999656677246
^GSPC,1942-07-03,8.4399995803833,8.4399995803833,8.4399995803833,8.4399995803833,0,8.4399995803833
^GSPC,1942-07-06,8.529999732971191,8.529999732971191,8.529999732971191,8.529999732971191,0,8.529999732971191
^GSPC,1942-07-07,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,0,8.510000228881836
^GSPC,1942-07-08,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,0,8.720000267028809
^GSPC,1942-07-09,8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0,8.8100004196167
^GSPC,1942-07-10,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0,8.800000190734863
^GSPC,1942-07-13,8.729999542236328,8.729999542236328,8.729999542236328,8.729999542236328,0,8.729999542236328
^GSPC,1942-07-14,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,0,8.819999694824219
^GSPC,1942-07-15,8.829999923706055,8.829999923706055,8.829999923706055,8.829999923706055,0,8.829999923706055
^GSPC,1942-07-16,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,0,8.819999694824219
^GSPC,1942-07-17,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,0,8.720000267028809
^GSPC,1942-07-20,8.75,8.75,8.75,8.75,0,8.75
^GSPC,1942-07-21,8.770000457763672,8.770000457763672,8.770000457763672,8.770000457763672,0,8.770000457763672
^GSPC,1942-07-22,8.739999771118164,8.739999771118164,8.739999771118164,8.739999771118164,0,8.739999771118164
^GSPC,1942-07-23,8.619999885559082,8.619999885559082,8.619999885559082,8.619999885559082,0,8.619999885559082
^GSPC,1942-07-24,8.630000114440918,8.630000114440918,8.630000114440918,8.630000114440918,0,8.630000114440918
^GSPC,1942-07-27,8.630000114440918,8.630000114440918,8.630000114440918,8.630000114440918,0,8.630000114440918
^GSPC,1942-07-28,8.619999885559082,8.619999885559082,8.619999885559082,8.619999885559082,0,8.619999885559082
^GSPC,1942-07-29,8.479999542236328,8.479999542236328,8.479999542236328,8.479999542236328,0,8.479999542236328
^GSPC,1942-07-30,8.5,8.5,8.5,8.5,0,8.5
^GSPC,1942-07-31,8.5600004196167,8.5600004196167,8.5600004196167,8.5600004196167,0,8.5600004196167
^GSPC,1942-08-03,8.569999694824219,8.569999694824219,8.569999694824219,8.569999694824219,0,8.569999694824219
^GSPC,1942-08-04,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,0,8.550000190734863
^GSPC,1942-08-05,8.470000267028809,8.470000267028809,8.470000267028809,8.470000267028809,0,8.470000267028809
^GSPC,1942-08-06,8.460000038146973,8.460000038146973,8.460000038146973,8.460000038146973,0,8.460000038146973
^GSPC,1942-08-07,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,0,8.489999771118164
^GSPC,1942-08-10,8.479999542236328,8.479999542236328,8.479999542236328,8.479999542236328,0,8.479999542236328
^GSPC,1942-08-11,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,0,8.510000228881836
^GSPC,1942-08-12,8.510000228881836,8.510000228881836,8.510000228881836,8.510000228881836,0,8.510000228881836
^GSPC,1942-08-13,8.539999961853027,8.539999961853027,8.539999961853027,8.539999961853027,0,8.539999961853027
^GSPC,1942-08-14,8.579999923706055,8.579999923706055,8.579999923706055,8.579999923706055,0,8.579999923706055
^GSPC,1942-08-17,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,0,8.649999618530273
^GSPC,1942-08-18,8.729999542236328,8.729999542236328,8.729999542236328,8.729999542236328,0,8.729999542236328
^GSPC,1942-08-19,8.720000267028809,8.720000267028809,8.720000267028809,8.720000267028809,0,8.720000267028809
^GSPC,1942-08-20,8.6899995803833,8.6899995803833,8.6899995803833,8.6899995803833,0,8.6899995803833
^GSPC,1942-08-21,8.710000038146973,8.710000038146973,8.710000038146973,8.710000038146973,0,8.710000038146973
^GSPC,1942-08-24,8.729999542236328,8.729999542236328,8.729999542236328,8.729999542236328,0,8.729999542236328
^GSPC,1942-08-25,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,0,8.649999618530273
^GSPC,1942-08-26,8.539999961853027,8.539999961853027,8.539999961853027,8.539999961853027,0,8.539999961853027
^GSPC,1942-08-27,8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
^GSPC,1942-08-28,8.609999656677246,8.609999656677246,8.609999656677246,8.609999656677246,0,8.609999656677246
^GSPC,1942-08-31,8.619999885559082,8.619999885559082,8.619999885559082,8.619999885559082,0,8.619999885559082
^GSPC,1942-09-01,8.619999885559082,8.619999885559082,8.619999885559082,8.619999885559082,0,8.619999885559082
^GSPC,1942-09-02,8.630000114440918,8.630000114440918,8.630000114440918,8.630000114440918,0,8.630000114440918
^GSPC,1942-09-03,8.619999885559082,8.619999885559082,8.619999885559082,8.619999885559082,0,8.619999885559082
^GSPC,1942-09-04,8.609999656677246,8.609999656677246,8.609999656677246,8.609999656677246,0,8.609999656677246
^GSPC,1942-09-08,8.680000305175781,8.680000305175781,8.680000305175781,8.680000305175781,0,8.680000305175781
^GSPC,1942-09-09,8.640000343322754,8.640000343322754,8.640000343322754,8.640000343322754,0,8.640000343322754
^GSPC,1942-09-10,8.579999923706055,8.579999923706055,8.579999923706055,8.579999923706055,0,8.579999923706055
^GSPC,1942-09-11,8.539999961853027,8.539999961853027,8.539999961853027,8.539999961853027,0,8.539999961853027
^GSPC,1942-09-14,8.550000190734863,8.550000190734863,8.550000190734863,8.550000190734863,0,8.550000190734863
^GSPC,1942-09-15,8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
^GSPC,1942-09-16,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,0,8.600000381469727
^GSPC,1942-09-17,8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
^GSPC,1942-09-18,8.65999984741211,8.65999984741211,8.65999984741211,8.65999984741211,0,8.65999984741211
^GSPC,1942-09-21,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,0,8.649999618530273
^GSPC,1942-09-22,8.680000305175781,8.680000305175781,8.680000305175781,8.680000305175781,0,8.680000305175781
^GSPC,1942-09-23,8.75,8.75,8.75,8.75,0,8.75
^GSPC,1942-09-24,8.859999656677246,8.859999656677246,8.859999656677246,8.859999656677246,0,8.859999656677246
^GSPC,1942-09-25,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,0,8.899999618530273
^GSPC,1942-09-28,8.890000343322754,8.890000343322754,8.890000343322754,8.890000343322754,0,8.890000343322754
^GSPC,1942-09-29,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,0,8.850000381469727
^GSPC,1942-09-30,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,0,8.850000381469727
^GSPC,1942-10-01,8.920000076293945,8.920000076293945,8.920000076293945,8.920000076293945,0,8.920000076293945
^GSPC,1942-10-02,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0,9.050000190734863
^GSPC,1942-10-05,9.130000114440918,9.130000114440918,9.130000114440918,9.130000114440918,0,9.130000114440918
^GSPC,1942-10-06,9.130000114440918,9.130000114440918,9.130000114440918,9.130000114440918,0,9.130000114440918
^GSPC,1942-10-07,9.170000076293945,9.170000076293945,9.170000076293945,9.170000076293945,0,9.170000076293945
^GSPC,1942-10-08,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,0,9.300000190734863
^GSPC,1942-10-09,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
^GSPC,1942-10-13,9.449999809265137,9.449999809265137,9.449999809265137,9.449999809265137,0,9.449999809265137
^GSPC,1942-10-14,9.430000305175781,9.430000305175781,9.430000305175781,9.430000305175781,0,9.430000305175781
^GSPC,1942-10-15,9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
^GSPC,1942-10-16,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0,9.350000381469727
^GSPC,1942-10-19,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0,9.350000381469727
^GSPC,1942-10-20,9.470000267028809,9.470000267028809,9.470000267028809,9.470000267028809,0,9.470000267028809
^GSPC,1942-10-21,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0,9.460000038146973
^GSPC,1942-10-22,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0,9.460000038146973
^GSPC,1942-10-23,9.430000305175781,9.430000305175781,9.430000305175781,9.430000305175781,0,9.430000305175781
^GSPC,1942-10-26,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,0,9.479999542236328
^GSPC,1942-10-27,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0,9.390000343322754
^GSPC,1942-10-28,9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
^GSPC,1942-10-29,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,0,9.300000190734863
^GSPC,1942-10-30,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0,9.359999656677246
^GSPC,1942-11-02,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,0,9.479999542236328
^GSPC,1942-11-04,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,0,9.4399995803833
^GSPC,1942-11-05,9.460000038146973,9.460000038146973,9.460000038146973,9.460000038146973,0,9.460000038146973
^GSPC,1942-11-06,9.579999923706055,9.579999923706055,9.579999923706055,9.579999923706055,0,9.579999923706055
^GSPC,1942-11-09,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,9.6899995803833
^GSPC,1942-11-10,9.609999656677246,9.609999656677246,9.609999656677246,9.609999656677246,0,9.609999656677246
^GSPC,1942-11-12,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,0,9.630000114440918
^GSPC,1942-11-13,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0,9.569999694824219
^GSPC,1942-11-16,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,0,9.479999542236328
^GSPC,1942-11-17,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0,9.359999656677246
^GSPC,1942-11-18,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0,9.399999618530273
^GSPC,1942-11-19,9.390000343322754,9.390000343322754,9.390000343322754,9.390000343322754,0,9.390000343322754
^GSPC,1942-11-20,9.479999542236328,9.479999542236328,9.479999542236328,9.479999542236328,0,9.479999542236328
^GSPC,1942-11-23,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0,9.369999885559082
^GSPC,1942-11-24,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0,9.350000381469727
^GSPC,1942-11-25,9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
^GSPC,1942-11-27,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
^GSPC,1942-11-30,9.289999961853027,9.289999961853027,9.289999961853027,9.289999961853027,0,9.289999961853027
^GSPC,1942-12-01,9.279999732971191,9.279999732971191,9.279999732971191,9.279999732971191,0,9.279999732971191
^GSPC,1942-12-02,9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
^GSPC,1942-12-03,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
^GSPC,1942-12-04,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
^GSPC,1942-12-07,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,0,9.300000190734863
^GSPC,1942-12-08,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0,9.359999656677246
^GSPC,1942-12-09,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0,9.359999656677246
^GSPC,1942-12-10,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0,9.369999885559082
^GSPC,1942-12-11,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0,9.369999885559082
^GSPC,1942-12-14,9.420000076293945,9.420000076293945,9.420000076293945,9.420000076293945,0,9.420000076293945
^GSPC,1942-12-15,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,0,9.4399995803833
^GSPC,1942-12-16,9.520000457763672,9.520000457763672,9.520000457763672,9.520000457763672,0,9.520000457763672
^GSPC,1942-12-17,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,9.6899995803833
^GSPC,1942-12-18,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,9.680000305175781
^GSPC,1942-12-21,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,0,9.680000305175781
^GSPC,1942-12-22,9.670000076293945,9.670000076293945,9.670000076293945,9.670000076293945,0,9.670000076293945
^GSPC,1942-12-23,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0,9.699999809265137
^GSPC,1942-12-24,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,0,9.739999771118164
^GSPC,1942-12-28,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,9.649999618530273
^GSPC,1942-12-29,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0,9.649999618530273
^GSPC,1942-12-30,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,9.760000228881836
^GSPC,1942-12-31,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,0,9.770000457763672
^GSPC,1943-01-04,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
^GSPC,1943-01-05,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,9.899999618530273
^GSPC,1943-01-06,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
^GSPC,1943-01-07,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,9.90999984741211
^GSPC,1943-01-08,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
^GSPC,1943-01-11,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,9.960000038146973
